"Brand","Optus Model Name","Telstra Model Name","Model Info","Year","Chipset","TAC","Optus Status","Telstra Status","Vodafone Status"
"OPPO","OPPO R11T","Oppo R11t","","","","86629503","Device is Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO R11T","Oppo R11t","","","","86601903","Device is Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO R11T","Oppo R11t","","","","86601803","Device is Blocked","Blocked","Unknown"
"OPPO","OPPO R11T","Oppo R11t","","","","86601703","Device is Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO R11T","Oppo R11t","","","","86455603","Device is Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO R11S PLUS","Oppo CPH1721","","","","86654403","Device is NOT Blocked","Blocked","Unknown"
"OPPO","OPPO R11S","Oppo CPH1719","","","","86656703","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO R11S","Oppo CPH1719","","","","86600703","Device is Blocked","Blocked","Unknown"
"OPPO","OPPO R11S","Oppo CPH1719","","","","86600503","Device is NOT Blocked","Blocked","Unknown"
"OPPO","OPPO R11 PLUS","Oppo R11 Plus","","","","86652203","Device is Blocked","B28 Limited","Unknown"
"OPPO","OPPO R11 PLUS","Oppo R11 Plus","","","","86619003","Device is Blocked","Blocked","Unknown"
"OPPO","OPPO R11 PLUS","Oppo R11 Plus","","","","86602103","Device is Blocked","Blocked","Unknown"
"OPPO","OPPO R11 PLUS","Oppo R11 Plus","","","","86513003","Device is Blocked","Not Blocked","Unknown"
"OPPO","OPPO R11 PLUS","Oppo R11 Plust","","","","86512803","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO R11","Oppo R11","","","","86713303","Device is Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO R11","Oppo R11","","","","86691903","Device is Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO R11","Oppo R11","","","","86691803","Device is Blocked","B28 Limited","Unknown"
"OPPO","OPPO R11","Oppo R11","","","","86691703","Device is Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO R11","Oppo R11 Pluskt","","","","86691403","Device is Blocked","Not Blocked","Unknown"
"OPPO","OPPO R11","Oppo R11","","","","86650903","Device is Blocked","Blocked","Unknown"
"OPPO","OPPO R11","Oppo R11","","","","86650803","Device is Blocked","Blocked","Unknown"
"OPPO","OPPO R11","Oppo R11","","","","86650703","Device is Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO R11","Oppo R11","","","","86650603","Device is Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO R11","Oppo R11 Pluskt","","","","86619303","Device is Blocked","B28 Limited","Unknown"
"OPPO","OPPO R11","Oppo R11","","","","86617703","Device is Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO R11","Oppo R11","","","","86617603","Device is Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO R11","Oppo R11","","","","86617403","Device is Blocked","B28 Limited","Unknown"
"OPPO","OPPO R11","Oppo R11","","","","86617303","Device is Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO R11","Oppo R11","","","","86617203","Device is Blocked","Blocked","Unknown"
"OPPO","OPPO R11","Oppo R11","","","","86617103","Device is Blocked","B28 Limited","Unknown"
"OPPO","OPPO R11","Oppo R11","","","","86617003","Device is Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO R11","Oppo R11","","","","86601603","Device is Blocked","Blocked","Unknown"
"OPPO","OPPO R11","Oppo R11","","","","86601503","Device is Blocked","Blocked","Unknown"
"OPPO","OPPO R11","Oppo R11","","","","86601403","Device is Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO R11","Oppo R11","","","","86601303","Device is Blocked","Blocked","Unknown"
"OPPO","OPPO R11","Oppo R11","","","","86575003","Device is Blocked","B28 Limited","Unknown"
"OPPO","OPPO R11","Oppo R11","","","","86574903","Device is Blocked","Blocked","Unknown"
"OPPO","OPPO R11","Oppo R11 Pluskt","","","","86546303","Device is Blocked","Not Blocked","Unknown"
"OPPO","OPPO R11","Oppo CPH1707","","","","86524003","Device is Blocked","Blocked","Unknown"
"OPPO","OPPO R11","Oppo CPH1707","","","","86523903","Device is Blocked","Blocked","Unknown"
"OPPO","OPPO R11","Oppo R11","","","","86455303","Device is Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO R1","Oppo R829T","","","","86430002","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO R1","Oppo R829T","","","","86321602","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO R1","Oppo R829","","","","35568404","Device is Blocked","Blocked","Unknown"
"OPPO","OPPO PLX110","N/A","","","","86960207","Reduced Coverage","Not Found","Unknown"
"OPPO","OPPO PLN110","N/A","","","","86175008","Device is NOT Blocked","Not Found","Unknown"
"OPPO","OPPO PLN110","N/A","","","","86106308","Device is NOT Blocked","Not Found","Unknown"
"OPPO","OPPO PLM110","Oppo PLM110","","","","86401607","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO PLM110","Oppo PLM110","","","","86039407","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO PLL110","N/A","","","","86922608","Device is NOT Blocked","Not Found","Unknown"
"OPPO","OPPO PLL110","N/A","","","","86559308","Device is NOT Blocked","Not Found","Unknown"
"OPPO","OPPO PLL110","N/A","","","","86339708","Device is NOT Blocked","Not Found","Unknown"
"OPPO","OPPO PLL110","N/A","","","","86142608","Device is NOT Blocked","Not Found","Unknown"
"OPPO","OPPO PLF110","Oppo PLF110","","","","86923907","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO PLF110","Oppo PLF110","","","","86510007","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO PLE110","Oppo PLE110","","","","86979807","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO PLE110","Oppo PLE110","","","","86636807","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO PLD110","Oppo PLD110","","","","86615407","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO PLD110","Oppo PLD110","","","","86208007","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO PLD110","Oppo PLD110","","","","86134407","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO PLB110","Oppo PLB110","","","","86196107","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO PLB110","Oppo PLB110","","","","86125607","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO PLA110","N/A","","","","86356007","Device is NOT Blocked","Not Found","Unknown"
"OPPO","OPPO PLA110","N/A","","","","86084307","Device is NOT Blocked","Not Found","Unknown"
"OPPO","OPPO PLA110","N/A","","","","86059707","Device is NOT Blocked","Not Found","Unknown"
"OPPO","OPPO PLA110","N/A","","","","86031507","Device is NOT Blocked","Not Found","Unknown"
"OPPO","OPPO PLA110","Oppo PLA110","","","","86523007","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO PLA110","Oppo PLA110","","","","86120807","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO PKZ110","Oppo PKZ110","","","","86756707","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO PKZ110","Oppo PKZ110","","","","86213407","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO PKW120","Oppo PKW120","","","","86700107","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO PKW120","Oppo PKW120","","","","86336707","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO PKW110","Oppo PKW110","","","","86947207","Device is NOT Blocked","TAC Not blocked","Unknown"
